NOME;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVA_1_2022;REC_AVA_2_2022;REC_AVA_3_2022;REC_AVA_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022
ALUNO-2938;4.0;H;2020.0;Não;6.962.409.296.451.910;498.0;41.0;5.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;958.335;6.278.011.204.481.790;6.875;6.877.777.777.777.770;5.333.333.333.333.330;6.666.666.666.666.660;8.633.333.333.333.330;4.0;71.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sim;Não;73.333.325;5.0;Fase 6 (2º EM)
ALUNO-2939;1.0;R;2019.0;Não;7.785.336.999.222.990;206.0;50.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;750.002;916.278.166.278.166;7.5;8.25;8.333.333.333.333.330;8.166.666.666.666.660;;3.0;6.25;Mantido na Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;;Sim;Sim;8.388.893.333.333.330;5.0;Fase 3 (7º e 8º ano)
ALUNO-2940;0.0;D;2022.0;Não;8.679.763.571.428.570;16.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;1.000.002;919.047.619.047.619;8.125;9.416.666.666.666.660;9.566.666.666.666.660;9.266.666.666.666.660;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.916.665;10.0;ALFA  (2º e 3º ano)
ALUNO-2941;2.0;Q;2022.0;Não;7.680.083.750.915.750;240.0;40.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;8.000.020.000.000.000;8.754.578.754.578.750;7.5;8.5;7.0;10.0;;3.0;6.458.333.333.333.330;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.666.663.333.333.330;5.0;Fase 3 (7º e 8º ano)
ALUNO-2942;1.0;K;2021.0;Não;6.254.285.403.508.770;694.0;168.0;11.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;750.002;7.389.473.684.210.520;7.5;4.583.333.333.333.330;3.0;6.166.666.666.666.660;;3.0;6.041.666.666.666.660;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.277.776.666.666.660;5.0;Fase 2 (5º e 6º ano)
ALUNO-2943;1.0;A;2019.0;Sim;8.416.724.112.554.110;45.0;6.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;750.002;972.943.722.943.723;7.5;9.583.333.333.333.330;9.666.666.666.666.660;9.5;;3.0;6.875;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;;Não;Sim;933.334;5.0;Fase 2 (5º e 6º ano)
ALUNO-2944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2945;0.0;D;2021.0;Não;7.569.368.138.401.550;285.0;80.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;950.002;8.888.499.025.341.130;8.125;6.916.666.666.666.660;7.0;6.833.333.333.333.330;;2.0;5.625;Promovido de Fase;Promovido de Fase;;;Não;Não;7.916.665;5.0;Fase 1 (4º ano)
ALUNO-2946;1.0;P;2022.0;Não;6.730.094.370.370.370;577.0;141.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000.020.000.000.000;8.351.851.851.851.850;7.5;4.75;2.5;7.0;;3.0;6.041.666.666.666.660;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;6.777.776.666.666.660;5.0;Fase 2 (5º e 6º ano)
ALUNO-2947;2.0;L;2022.0;Não;8.427.782;43.0;4.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;1.000.002;10.0;7.5;8.0;6.0;10.0;;3.0;6.666.666.666.666.660;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Sim;9.555.566.666.666.660;5.0;Fase 3 (7º e 8º ano)
ALUNO-2948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2949;3.0;K;2017.0;Não;5.526.750.312.169.310;788.0;118.0;16.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;708.333;5.727.513.227.513.220;5.625;4.333.333.333.333.330;3.666.666.666.666.660;6.0;3.333.333.333.333.330;4.0;71.875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;512.499;5.0;Fase 4 (9º ano)
ALUNO-2950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2953;0.0;U;2022.0;Não;7.410.072.141.650.420;356.0;107.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;950.002;9.217.024.041.585.440;7.5;7.166.666.666.666.660;7.333.333.333.333.330;7.0;;2.0;5.0;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;716.666;5.0;Fase 1 (4º ano)
ALUNO-2954;3.0;M;2019.0;Não;605.804.740.909.091;717.0;100.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;791.667;6.607.954.545.454.540;7.5;4.75;2.833.333.333.333.330;6.666.666.666.666.660;;4.0;703.125;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Alocado em Fase anterior;Não;Não;52.083.225;5.0;Fase 4 (9º ano)
ALUNO-2955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2956;1.0;G;2022.0;Não;6.625.001.666.666.660;617.0;149.0;7.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;950.002;8.833.333.333.333.330;5.0;5.5;6.0;5.0;;2.0;3.75;Mantido na Fase atual;Promovido de Fase;;;Não;Não;7.166.665;5.0;Fase 2 (5º e 6º ano)
ALUNO-2957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2958;1.0;E;2022.0;Não;8.057.199.636.363.630;132.0;31.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;950.002;9.848.484.848.484.840;7.5;7.833.333.333.333.330;8.666.666.666.666.660;7.0;;3.0;6.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Não;8.166.670.000.000.000;5.0;Fase 2 (5º e 6º ano)
ALUNO-2959;1.0;N;2022.0;Não;7.576.531.180.695.840;282.0;76.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;950.002;7.570.145.903.479.230;7.5;9.166.666.666.666.660;9.333.333.333.333.330;9.0;;3.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333.333.333.333.330;5.0;Fase 2 (5º e 6º ano)
ALUNO-2960;1.0;E;2022.0;Não;7.791.668;203.0;49.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;950.002;9.666.666.666.666.660;7.5;5.5;4.0;7.0;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.166.663.333.333.330;10.0;Fase 1 (4º ano)
ALUNO-2961;5.0;B;2021.0;Não;5.537.423.023.965.140;787.0;53.0;16.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;666.668;5.995.438.453.159.040;7.5;4.9;5.0;6.166.666.666.666.660;3.533.333.333.333.330;3.0;4.583.333.333.333.330;Promovido de Fase;Mantido na Fase atual;Alocado em Fase anterior;;Não;Não;616.667;2.5;Fase 8 (UniversitÃ¡rios)
ALUNO-2962;1.0;L;2021.0;Não;8.018.089.853.232.110;136.0;34.0;5.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;9.000.020.000.000.000;904.876.926.616.057;7.5;8.833.333.333.333.330;8.0;9.666.666.666.666.660;;3.0;6.25;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;;Sim;Não;8.333.336.666.666.660;5.0;Fase 2 (5º e 6º ano)
ALUNO-2963;1.0;M;2020.0;Não;8.086.112;120.0;27.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;950.002;9.666.666.666.666.660;7.5;7.25;7.833.333.333.333.330;6.666.666.666.666.660;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;6.888.883.333.333.330;10.0;Fase 1 (4º ano)
ALUNO-2964;1.0;A;2022.0;Não;5.852.779.111.111.110;743.0;176.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000.020.000.000.000;7.222.222.222.222.220;7.5;0.0;0.0;0.0;;3.0;4.583.333.333.333.330;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.499.996.666.666.660;10.0;Fase 1 (4º ano)
ALUNO-2965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2966;3.0;A;2019.0;Não;7.831.592.958.621.300;192.0;29.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;833.334;8.513.866.737.550.940;7.5;6.555.555.555.555.550;6.0;5.666.666.666.666.660;8.0;4.0;734.375;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;74.999.975;10.0;Fase 3 (7º e 8º ano)
ALUNO-2967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2968;1.0;D;2022.0;Não;8.025.002;135.0;33.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;8.500.020.000.000.000;10.0;7.5;6.5;5.0;8.0;;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.5;10.0;Fase 1 (4º ano)
ALUNO-2969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2970;2.0;P;2022.0;Não;5.606.945.333.333.330;773.0;144.0;10.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;7.000.000.000.000.000;7.5;3.5;7.0;0.0;;3.0;6.458.333.333.333.330;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;555.556;10.0;Fase 2 (5º e 6º ano)
ALUNO-2971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2972;0.0;D;2022.0;Não;7.944.048.285.714.280;158.0;43.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;950.002;9.761.904.761.904.760;8.125;5.666.666.666.666.660;5.0;6.333.333.333.333.330;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;766.666;10.0;ALFA  (2º e 3º ano)
ALUNO-2973;2.0;U;2022.0;Não;7.199.483.586.980.920;430.0;63.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;8.500.020.000.000.000;9.184.904.601.571.260;7.5;5.833.333.333.333.330;3.333.333.333.333.330;8.333.333.333.333.330;;3.0;5.624.999.999.999.990;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.666.670.000.000.000;5.0;Fase 3 (7º e 8º ano)
ALUNO-2974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2977;3.0;B;2021.0;Não;7.078.213.898.659.690;462.0;58.0;7.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;791.667;7.312.949.493.298.460;7.5;6.5;6.0;7.166.666.666.666.660;6.333.333.333.333.330;4.0;765.625;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;Não;754.166;5.0;Fase 5 (1º EM)
ALUNO-2978;1.0;J;2022.0;Não;6.067.222.501.942.500;715.0;171.0;15.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500.020.000.000.000;5.843.045.843.045.840;7.5;3.75;0.0;7.5;;3.0;6.041.666.666.666.660;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.222.223.333.333.330;5.0;Fase 2 (5º e 6º ano)
ALUNO-2979;0.0;B;2019.0;Não;7.517.770.718.098.660;302.0;85.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;950.002;8.765.931.923.826.660;7.5;7.416.666.666.666.660;8.0;6.833.333.333.333.330;;2.0;53.125;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.749.995;5.0;Fase 2 (5º e 6º ano)
ALUNO-2980;2.0;L;2020.0;Sim;8.175.157.209.876.540;93.0;12.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;8.000.020.000.000.000;9.382.716.049.382.710;7.5;7.5;6.5;8.5;;3.0;6.041.666.666.666.660;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;8.222.226.666.666.660;10.0;Fase 2 (5º e 6º ano)
ALUNO-2981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2982;0.0;F;2021.0;Não;7.658.744.356.725.140;252.0;69.0;4.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;950.002;665.204.678.362.573;7.5;9.1;9.1;9.1;;2.0;6.25;Promovido de Fase;Mantido na Fase atual;;;Não;Sim;8.416.665;5.0;Fase 2 (5º e 6º ano)
ALUNO-2983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2986;2.0;I;2019.0;Não;6.654.070.674.842.060;605.0;101.0;8.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;7.916.679.999.999.990;854.812.337.421.033;5.625;4.5;3.5;5.5;;3.0;6.458.333.333.333.330;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.722.223.333.333.330;5.0;Fase 4 (9º ano)
ALUNO-2987;7.0;A;2016.0;Não;5.323.060.529.411.760;799.0;19.0;11.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;916.668;416.078.431.372.549;5.0;2.966.666.666.666.660;1.833.333.333.333.330;2.533.333.333.333.330;4.533.333.333.333.330;4.0;703.125;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;6.388.886.666.666.660;5.0;Fase 8 (UniversitÃ¡rios)
ALUNO-2988;4.0;A;2019.0;Não;554.660.878.400.712;784.0;72.0;15.0;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;458.334;7.675.756.420.035.590;5.0;5.0;3.0;5.833.333.333.333.330;6.166.666.666.666.660;4.0;578.125;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;61.249.925;2.5;Fase 7 (3º EM)
ALUNO-2989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2990;3.0;D;2022.0;Não;7.027.986.444.444.440;479.0;60.0;4.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;0.0;8.083.333.333.333.330;7.5;6.488.888.888.888.880;6.833.333.333.333.330;6.833.333.333.333.330;5.8;4.0;796.875;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sim;Não;7.833.335;10.0;Fase 3 (7º e 8º ano)
ALUNO-2991;2.0;B;2021.0;Não;6.940.909.599.240.260;511.0;77.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;9.000.020.000.000.000;6.746.201.329.534.660;7.5;6.583.333.333.333.330;5.5;7.666.666.666.666.660;;3.0;6.25;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.500.003.333.333.330;5.0;Fase 4 (9º ano)
ALUNO-2992;2.0;M;2022.0;Não;6.598.583.497.194.160;627.0;109.0;8.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.916.679.999.999.990;6.152.637.485.970.810;7.5;4.666.666.666.666.660;3.666.666.666.666.660;5.666.666.666.666.660;;3.0;6.041.666.666.666.660;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;644.444;10.0;Fase 2 (5º e 6º ano)
ALUNO-2993;5.0;L;2017.0;Sim;9.354.308.222.222.220;2.0;2.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;875.001;10.0;9.375;8.511.111.111.111.110;8.433.333.333.333.330;8.166.666.666.666.660;8.933.333.333.333.330;4.0;90.625;Promovido de Fase;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.666.675;10.0;Fase 5 (1º EM)
ALUNO-2994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALUNO-2995;4.0;B;2022.0;Não;7.619.179.857.540.920;266.0;21.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;875.001;854.728.317.659.352;7.5;7.111.111.111.111.110;5.0;7.166.666.666.666.660;9.166.666.666.666.660;4.0;8.125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;7.75;5.0;Fase 5 (1º EM)
ALUNO-2996;7.0;A;2020.0;Não;4.831.948.084.967.320;834.0;20.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;4.027.450.980.392.150;6.875;1.477.777.777.777.770;2.666.666.666.666.660;1.1;0.6666666666666666;4.0;765.625;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Sim;Não;6.388.886.666.666.660;10.0;Fase 7 (3º EM)
ALUNO-2997;5.0;F;2018.0;Sim;7.039.504.634.920.630;475.0;29.0;2.0;Ametista;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;833.334;6.612.103.174.603.170;5.625;7.199.999.999.999.990;8.666.666.666.666.660;5.666.666.666.666.660;7.266.666.666.666.660;4.0;78.125;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase;Não;Não;8.0;5.0;Fase 7 (3º EM)
ALUNO-2998;3.0;L;2022.0;Não;4.929.351.371.017.870;830.0;131.0;7.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;1.000.002;3.914.117.132.867.130;6.25;1.722.222.222.222.220;1.0;2.333.333.333.333.330;1.833.333.333.333.330;4.0;71.875;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;60.416.575;2.5;Fase 7 (3º EM)
ALUNO-2999;3.0;G;2019.0;Não;7.191.666.500.000.000;433.0;52.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;875.001;8.458.333.333.333.330;5.0;5.166.666.666.666.660;5.333.333.333.333.330;6.666.666.666.666.660;3.5;4.0;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;67.083.275;10.0;Fase 3 (7º e 8º ano)
ALUNO-3000;0.0;F;2020.0;Não;767.873.527.680.312;241.0;64.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;1.000.002;8.076.998.050.682.260;6.875;8.483.333.333.333.330;8.766.666.666.666.660;8.200.000.000.000.000;;2.0;5.625;Promovido de Fase;Mantido na Fase atual;;;Não;Não;8.083.335;5.0;Fase 2 (5º e 6º ano)
ALUNO-3001;1.0;A;2022.0;Não;7.412.502.222.222.220;351.0;92.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integrações aos Princípios Passos Mágicos.;8.500.020.000.000.000;8.777.777.777.777.770;7.5;7.25;6.0;8.5;;3.0;5.625;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.722.223.333.333.330;5.0;Fase 2 (5º e 6º ano)
ALUNO-3002;0.0;S;2022.0;Não;7.818.554.797.720.790;197.0;52.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;1.000.002;8.655.270.655.270.650;6.25;7.083.333.333.333.330;7.666.666.666.666.660;6.5;;2.0;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;741.666;10.0;ALFA  (2º e 3º ano)
ALUNO-3003;3.0;G;2018.0;Não;5.148.616.912.114.450;815.0;124.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;6.416.701.505.016.720;5.625;3.555.555.555.555.550;4.0;5.166.666.666.666.660;1.5;4.0;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;67.083.275;5.0;Fase 4 (9º ano)
