NOME;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021
ALUNO-1932;1.0;G;Escola Pública;Ingressante;Topázio;8.797;10.0;9.6;7.5;6.9;8.3;Promovido de Fase;Mantido na Fase atual;Mantido na Fase + Bolsa;Não avaliado;Sim;9.6;10.0;Nível 1 (4o ano);0.0
ALUNO-1933;2.0;A;Escola Pública;Veterano;Ametista;8.040;8.5;9.2;7.5;5.5;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.9;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1934;0.0;T;Escola Pública;Ingressante;Topázio;8.871;8.5;10.0;7.5;7.6;8.1;Promovido de Fase;Promovido de Fase;Não avaliado;Não avaliado;Sim;9.7;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1935;;;;;;;;;;;;;;;;;;;;
ALUNO-1936;;;;;;;;;;;;;;;;;;;;
ALUNO-1937;;;;;;;;;;;;;;;;;;;;
ALUNO-1938;0.0;L;Escola Pública;Ingressante;Topázio;8.250;8.0;10.0;7.5;6.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.0;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1939;0.0;L;Escola Pública;Ingressante;Ágata;6.748;8.4;6.7;7.5;4.8;6.6;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.1;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1940;1.0;G;Escola Pública;Ingressante;Ágata;5.703;9.0;4.2;6.3;3.3;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1941;;;;;;;;;;;;;;;;;;;;
ALUNO-1942;1.0;M;Escola Pública;Ingressante;Ametista;7.496;10.0;10.0;7.5;3.0;8.1;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1943;1.0;B;Escola Pública;Ingressante;Ametista;7.401;9.5;10.0;2.5;6.3;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.4;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1944;;;;;;;;;;;;;;;;;;;;
ALUNO-1945;3.0;A;Rede Decisão;Veterano;Ametista;8.181;8.8;8.6;7.5;7.6;9.2;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.5;5.0;Nível 4 (9o ano);-1.0
ALUNO-1946;;;;;;;;;;;;;;;;;;;;
ALUNO-1947;5.0;B;Rede Decisão;Veterano;Ametista;8.201;7.9;7.5;7.5;7.9;8.6;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;8.6;10.0;Nível 4 (9o ano);1.0
ALUNO-1948;;;;;;;;;;;;;;;;;;;;
ALUNO-1949;2.0;N;Escola Pública;Ingressante;Topázio;8.618;9.0;10.0;7.5;8.0;9.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Sim;9.4;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1950;;;;;;;;;;;;;;;;;;;;
ALUNO-1951;2.0;R;Escola Pública;Veterano;Ágata;6.779;6.8;8.3;8.1;4.7;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1952;;;;;;;;;;;;;;;;;;;;
ALUNO-1953;;;;;;;;;;;;;;;;;;;;
ALUNO-1954;2.0;R;Escola Pública;Veterano;Ágata;6.621;5.3;8.3;8.1;4.7;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.8;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1955;;;;;;;;;;;;;;;;;;;;
ALUNO-1956;3.0;L;Escola Pública;Veterano;Quartzo;3.603;0.0;0.6;7.5;3.1;6.3;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;2.5;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1957;1.0;J;Escola Pública;Veterano;Ágata;5.588;9.5;5.8;4.4;0.7;8.1;Não avaliado;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.9;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1958;4.0;G;Rede Decisão;Veterano;Ametista;7.714;7.1;8.6;6.9;5.8;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;8.1;10.0;Nível 3 (7o e 8o ano);1.0
ALUNO-1959;2.0;E;Escola Pública;Veterano;Quartzo;4.133;0.0;1.7;6.3;3.1;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1960;2.0;H;Escola Pública;Veterano;Quartzo;2.717;0.0;0.8;7.5;0.9;6.3;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;2.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1961;5.0;F;Rede Decisão;Veterano;Ametista;7.416;9.6;6.7;5.0;7.8;7.7;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não;6.5;10.0;Nível 5 (1o EM);0.0
ALUNO-1962;0.0;L;Escola Pública;Ingressante;Ametista;7.229;8.5;6.7;7.5;5.6;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.2;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-1963;;;;;;;;;;;;;;;;;;;;
ALUNO-1964;;;;;;;;;;;;;;;;;;;;
ALUNO-1965;3.0;F;Escola Pública;Ingressante;Quartzo;4.372;6.7;2.2;7.5;2.3;7.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.2;5.0;Nível 4 (9o ano);-1.0
ALUNO-1966;;;;;;;;;;;;;;;;;;;;
ALUNO-1967;1.0;R;Escola Pública;Ingressante;Ágata;5.574;8.5;5.8;7.5;2.0;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.9;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1968;2.0;K;Escola Pública;Ingressante;Ametista;6.917;7.4;7.9;7.5;4.3;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.5;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-1969;;;;;;;;;;;;;;;;;;;;
ALUNO-1970;1.0;G;Escola Pública;Ingressante;Quartzo;5.507;7.4;4.6;7.5;2.4;8.1;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;6.6;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1971;;;;;;;;;;;;;;;;;;;;
ALUNO-1972;1.0;B;Escola Pública;Veterano;Ametista;7.389;10.0;8.8;7.5;5.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.4;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1973;;;;;;;;;;;;;;;;;;;;
ALUNO-1974;;;;;;;;;;;;;;;;;;;;
ALUNO-1975;;;;;;;;;;;;;;;;;;;;
ALUNO-1976;3.0;G;Rede Decisão;Veterano;Ágata;6.047;9.2;3.9;5.6;6.5;7.7;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;6.1;5.0;Nível 4 (9o ano);-1.0
ALUNO-1977;;;;;;;;;;;;;;;;;;;;
ALUNO-1978;3.0;R;Escola Pública;Veterano;Ágata;6.343;6.7;5.8;6.9;5.8;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;7.1;5.0;Nível 4 (9o ano);-1.0
ALUNO-1979;3.0;M;Escola Pública;Veterano;Ametista;7.789;8.8;7.2;6.3;8.1;7.5;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;7.4;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1980;;;;;;;;;;;;;;;;;;;;
ALUNO-1981;;;;;;;;;;;;;;;;;;;;
ALUNO-1982;3.0;C;Escola Pública;Veterano;Ametista;7.379;9.2;5.8;7.5;6.8;7.5;Promovido de Fase;Mantido na Fase + Bolsa;Mantido na Fase atual;Não avaliado;Não;7.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1983;;;;;;;;;;;;;;;;;;;;
ALUNO-1984;5.0;A;Escola Pública;Veterano;Ágata;6.541;9.2;7.5;7.5;3.6;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;6.9;5.0;Nível 6 (2o EM);-1.0
ALUNO-1985;;;;;;;;;;;;;;;;;;;;
ALUNO-1986;;;;;;;;;;;;;;;;;;;;
ALUNO-1987;;;;;;;;;;;;;;;;;;;;
ALUNO-1988;1.0;C;Escola Pública;Veterano;Ágata;6.163;9.0;5.0;7.5;3.9;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1989;;;;;;;;;;;;;;;;;;;;
ALUNO-1990;;;;;;;;;;;;;;;;;;;;
ALUNO-1991;;;;;;;;;;;;;;;;;;;;
ALUNO-1992;2.0;E;Escola Pública;Veterano;Ágata;6.254;8.0;4.2;8.1;3.1;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.3;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-1993;;;;;;;;;;;;;;;;;;;;
ALUNO-1994;3.0;R;Escola Pública;Ingressante;Quartzo;4.817;10.0;3.3;5.6;1.8;6.9;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não avaliado;Não;2.8;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-1995;;;;;;;;;;;;;;;;;;;;
ALUNO-1996;1.0;A;Escola Pública;Ingressante;Ametista;6.978;8.0;7.5;7.5;5.0;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.4;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-1997;;;;;;;;;;;;;;;;;;;;
ALUNO-1998;;;;;;;;;;;;;;;;;;;;
ALUNO-1999;;;;;;;;;;;;;;;;;;;;
ALUNO-2000;;;;;;;;;;;;;;;;;;;;
ALUNO-2001;;;;;;;;;;;;;;;;;;;;
ALUNO-2002;;;;;;;;;;;;;;;;;;;;
ALUNO-2003;1.0;G;Escola Pública;Veterano;Topázio;8.468;9.5;9.6;7.5;7.8;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.8;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-2004;;;;;;;;;;;;;;;;;;;;
ALUNO-2005;;;;;;;;;;;;;;;;;;;;
ALUNO-2006;0.0;P;Escola Pública;Veterano;Ágata;5.671;8.0;4.2;7.5;4.6;6.3;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.2;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-2007;5.0;L;Escola Pública;Ingressante;Quartzo;4.729;8.3;1.9;0.0;3.8;7.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;5.1;10.0;Nível 5 (1o EM);0.0
ALUNO-2008;;;;;;;;;;;;;;;;;;;;
ALUNO-2009;;;;;;;;;;;;;;;;;;;;
ALUNO-2010;;;;;;;;;;;;;;;;;;;;
ALUNO-2011;;;;;;;;;;;;;;;;;;;;
ALUNO-2012;;;;;;;;;;;;;;;;;;;;
ALUNO-2013;1.0;J;Escola Pública;Veterano;Topázio;8.407;9.0;10.0;7.5;5.9;7.7;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.1;10.0;Nível 1 (4o ano);0.0
ALUNO-2014;0.0;K;Escola Pública;Ingressante;Ametista;8.015;10.0;8.3;7.5;6.5;7.8;Mantido na Fase atual;Mantido na Fase + Bolsa;Não avaliado;Não avaliado;Não;7.6;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-2015;0.0;J;Escola Pública;Veterano;Ametista;7.546;8.0;10.0;7.5;5.3;7.5;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.4;5.0;Nível 2 (5o e 6o ano);-2.0
ALUNO-2016;7.0;A;Rede Decisão;Veterano;Ágata;6.787;8.8;7.2;5.6;5.8;6.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não;5.4;10.0;Nível 7 (3o EM);0.0
ALUNO-2017;2.0;L;Escola Pública;Veterano;Ágata;6.860;8.5;7.9;7.5;4.8;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.1;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-2018;;;;;;;;;;;;;;;;;;;;
ALUNO-2019;;;;;;;;;;;;;;;;;;;;
ALUNO-2020;3.0;A;Rede Decisão;Veterano;Topázio;8.614;9.6;9.7;7.5;6.7;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.7;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-2021;;;;;;;;;;;;;;;;;;;;
ALUNO-2022;;;;;;;;;;;;;;;;;;;;
ALUNO-2023;;;;;;;;;;;;;;;;;;;;
ALUNO-2024;1.0;G;Escola Pública;Veterano;Ágata;6.844;9.5;8.8;7.5;3.5;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.2;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-2025;;;;;;;;;;;;;;;;;;;;
ALUNO-2026;0.0;O;Escola Pública;Veterano;Ametista;7.521;10.0;8.3;7.5;6.4;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.8;5.0;Nível 1 (4o ano);-1.0
ALUNO-2027;7.0;A;Rede Decisão;Veterano;Ametista;7.936;7.1;8.3;7.5;7.2;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;7.8;10.0;Nível 7 (3o EM);0.0
ALUNO-2028;1.0;J;Escola Pública;Ingressante;Ametista;7.297;9.0;8.8;7.5;5.3;7.9;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;7.8;5.0;Nível 2 (5o e 6o ano);-1.0
ALUNO-2029;3.0;D;Escola Pública;Ingressante;Ametista;7.983;9.6;7.5;7.5;6.0;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.7;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-2030;1.0;R;Escola Pública;Veterano;Quartzo;3.827;0.0;3.3;7.5;0.6;7.2;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.3;5.0;Nível 3 (7o e 8o ano);-2.0
ALUNO-2031;;;;;;;;;;;;;;;;;;;;
ALUNO-2032;;;;;;;;;;;;;;;;;;;;
ALUNO-2033;;;;;;;;;;;;;;;;;;;;
ALUNO-2034;;;;;;;;;;;;;;;;;;;;
ALUNO-2035;2.0;B;Escola Pública;Ingressante;Ametista;6.917;7.0;6.7;7.5;4.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.2;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2036;3.0;D;Escola Pública;Ingressante;Quartzo;4.892;7.1;3.3;2.5;2.3;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.8;5.0;Nível 4 (9o ano);-1.0
ALUNO-2037;;;;;;;;;;;;;;;;;;;;
ALUNO-2038;3.0;A;Escola Pública;Ingressante;Ágata;6.625;9.2;5.3;7.5;3.5;7.5;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.2;10.0;Nível 3 (7o e 8o ano);0.0
ALUNO-2039;;;;;;;;;;;;;;;;;;;;
ALUNO-2040;;;;;;;;;;;;;;;;;;;;
ALUNO-2041;;;;;;;;;;;;;;;;;;;;
ALUNO-2042;;;;;;;;;;;;;;;;;;;;
ALUNO-2043;2.0;B;Rede Decisão;Veterano;Quartzo;5.075;8.9;3.8;4.4;4.3;5.0;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.7;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-2044;;;;;;;;;;;;;;;;;;;;
ALUNO-2045;;;;;;;;;;;;;;;;;;;;
ALUNO-2046;;;;;;;;;;;;;;;;;;;;
ALUNO-2047;2.0;R;Escola Pública;Veterano;Ametista;7.572;6.4;8.3;5.0;6.3;8.1;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.4;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2048;;;;;;;;;;;;;;;;;;;;
ALUNO-2049;;;;;;;;;;;;;;;;;;;;
ALUNO-2050;;;;;;;;;;;;;;;;;;;;
ALUNO-2051;2.0;N;Escola Pública;Veterano;Ametista;7.518;8.0;8.8;5.6;5.1;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2052;2.0;J;Escola Pública;Veterano;Ametista;7.186;8.5;8.8;7.5;3.4;7.5;Alocado em Fase anterior;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.1;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2053;;;;;;;;;;;;;;;;;;;;
ALUNO-2054;2.0;K;Escola Pública;Veterano;Quartzo;4.396;9.0;3.8;5.6;1.3;6.9;Mantido na Fase atual;Não avaliado;Mantido na Fase atual;Não avaliado;Não;3.7;5.0;Nível 4 (9o ano);-2.0
ALUNO-2055;;;;;;;;;;;;;;;;;;;;
ALUNO-2056;;;;;;;;;;;;;;;;;;;;
ALUNO-2057;;;;;;;;;;;;;;;;;;;;
ALUNO-2058;4.0;E;Escola Pública;Veterano;Ametista;7.117;8.8;8.3;7.5;5.5;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;7.3;5.0;Nível 5 (1o EM);-1.0
ALUNO-2059;;;;;;;;;;;;;;;;;;;;
ALUNO-2060;0.0;R;Escola Pública;Ingressante;Topázio;8.775;10.0;10.0;7.5;6.6;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Sim;9.8;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-2061;;;;;;;;;;;;;;;;;;;;
ALUNO-2062;0.0;T;Escola Pública;Ingressante;Topázio;8.821;8.5;10.0;7.5;7.4;8.1;Promovido de Fase;Promovido de Fase;Não avaliado;Não avaliado;Sim;9.7;10.0;ALFA  (2o e 3o ano);0.0
ALUNO-2063;2.0;G;Rede Decisão;Ingressante;Quartzo;4.831;0.0;3.8;7.5;3.4;6.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.9;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2064;;;;;;;;;;;;;;;;;;;;
ALUNO-2065;;;;;;;;;;;;;;;;;;;;
ALUNO-2066;2.0;C;Escola Pública;Veterano;Ágata;6.511;7.9;2.1;7.5;5.2;7.7;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.7;10.0;Nível 2 (5o e 6o ano);0.0
ALUNO-2067;;;;;;;;;;;;;;;;;;;;
ALUNO-2068;;;;;;;;;;;;;;;;;;;;
ALUNO-2069;;;;;;;;;;;;;;;;;;;;
ALUNO-2070;;;;;;;;;;;;;;;;;;;;
ALUNO-2071;2.0;K;Escola Pública;Veterano;Quartzo;3.996;10.0;1.3;5.6;1.3;6.9;Mantido na Fase atual;Não avaliado;Mantido na Fase atual;Não avaliado;Não;3.7;5.0;Nível 3 (7o e 8o ano);-1.0
ALUNO-2072;2.0;R;Escola Pública;Veterano;Ágata;5.664;9.5;5.8;5.6;2.0;8.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.6;2.5;Nível 5 (1o EM);-3.0
ALUNO-2073;0.0;L;Escola Pública;Ingressante;Ágata;6.606;9.0;6.7;7.5;4.9;7.2;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.1;5.0;Nível 1 (4o ano);-1.0
ALUNO-2074;;;;;;;;;;;;;;;;;;;;
ALUNO-2075;;;;;;;;;;;;;;;;;;;;
ALUNO-2076;3.0;J;Rede Decisão;Veterano;Ametista;7.422;7.5;8.6;6.3;6.9;7.5;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.5;5.0;Nível 4 (9o ano);-1.0
ALUNO-2077;;;;;;;;;;;;;;;;;;;;
